100,200,300,400,500,600,700,800,900,1000
Time,Temp.,Humin.,Pressure.,Az,H1_u,H1_v,H1_w,H1_ws,H1_wd,H2_u,H2_v,H2_w,H2_ws,H2_wd,H3_u,H3_v,H3_w,H3_ws,H3_wd,H4_u,H4_v,H4_w,H4_ws,H4_wd,H5_u,H5_v,H5_w,H5_ws,H5_wd,H6_u,H6_v,H6_w,H6_ws,H6_wd,H7_u,H7_v,H7_w,H7_ws,H7_wd,H8_u,H8_v,H8_w,H8_ws,H8_wd,H9_u,H9_v,H9_w,H9_ws,H9_wd,H10_u,H10_v,H10_w,H10_ws,H10_wd
20210401_13:02:29.67,99.9,99.9,999.9,001,1.10,1.46,-1.22,2.20,216.87,1.83,4.75,0.00,5.09,201.04,-1.10,1.46,-0.64,1.94,143.13,0.73,7.31,-0.00,7.35,185.71,0.73,2.19,-0.59,2.39,198.43,-4.02,9.14,-0.20,9.99,156.25,-5.85,10.23,-0.49,11.80,150.26,-5.48,6.21,-1.96,8.52,138.58,-1.46,-5.48,-3.18,6.51,14.93,-1.46,-0.73,-1.47,2.20,63.43
20210401_13:02:30.19,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,4.75,0.15,4.81,188.75,-0.73,1.46,-0.59,1.74,153.43,1.28,8.22,-0.05,8.32,188.84,0.73,2.19,-0.59,2.39,198.43,-4.02,9.14,-0.20,9.99,156.25,-5.85,10.23,-0.49,11.80,150.26,-5.48,6.21,-1.96,8.52,138.58,-1.46,-5.48,-3.18,6.51,14.93,-1.46,-0.73,-1.47,2.20,63.43
20210401_13:02:30.72,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,5.30,0.07,5.35,187.85,-0.73,1.46,-0.59,1.74,153.43,1.28,7.86,-0.00,7.96,189.25,0.73,2.19,-0.59,2.39,198.43,-4.39,9.14,-0.15,10.14,154.36,-5.85,10.05,-0.47,11.64,149.81,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-1.46,-0.73,-1.47,2.20,63.43
20210401_13:02:31.25,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,1.46,5.30,-0.02,5.50,195.42,-1.10,0.37,-0.69,1.34,108.43,2.01,7.86,0.10,8.11,194.35,0.73,7.13,0.22,7.17,185.86,-4.39,9.14,-0.15,10.14,154.36,-5.85,10.05,-0.47,11.64,149.81,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-4.75,-0.73,-1.91,5.17,81.25
20210401_13:02:31.78,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,1.46,5.30,-0.02,5.50,195.42,-1.10,0.37,-0.69,1.34,108.43,2.01,7.86,0.10,8.11,194.35,1.28,6.58,0.22,6.71,191.00,-4.39,9.50,-0.10,10.47,155.22,-5.85,10.05,-0.47,11.64,149.81,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-4.75,-0.73,-1.91,5.17,81.25
20210401_13:02:32.30,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,1.83,5.12,-0.05,5.43,199.65,-1.46,0.37,-0.73,1.68,104.04,0.37,7.86,-0.12,7.87,182.66,1.83,6.94,0.10,7.18,194.74,-4.39,9.50,-0.10,10.47,155.22,-5.85,10.05,-0.47,11.64,149.81,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:32.83,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,1.83,5.85,-0.15,6.13,197.35,-1.46,0.37,-0.73,1.68,104.04,-0.55,8.04,-0.27,8.06,176.10,1.83,6.94,0.10,7.18,194.74,1.10,8.77,0.73,8.87,187.13,-5.85,9.87,-0.44,11.48,149.35,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:33.36,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.73,5.85,-0.49,5.91,172.87,-1.46,0.37,-0.73,1.68,104.04,-0.55,6.21,-0.51,6.26,174.96,1.83,6.94,0.10,7.18,194.74,1.10,8.04,0.83,8.16,187.77,-5.85,9.87,-0.44,11.48,149.35,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:33.88,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.91,5.85,-0.51,5.94,171.12,-1.46,0.37,-0.73,1.68,104.04,-0.55,5.12,-0.66,5.19,173.88,1.83,6.21,0.00,6.48,196.39,1.10,8.04,0.83,8.16,187.77,-5.85,9.87,-0.44,11.48,149.35,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:34.41,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.91,5.12,-0.42,5.21,169.88,-1.46,0.37,-0.73,1.68,104.04,-0.55,5.12,-0.66,5.19,173.88,1.83,6.21,0.00,6.48,196.39,1.10,8.04,0.83,8.16,187.77,-5.85,9.87,-0.44,11.48,149.35,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:34.94,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-1.10,5.12,-0.34,5.24,167.91,-2.56,0.37,-0.59,2.65,98.13,-4.20,5.12,-0.17,6.62,140.60,1.83,5.85,0.05,6.13,197.35,1.10,8.04,0.83,8.16,187.77,-5.85,9.87,-0.44,11.48,149.35,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:35.46,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.37,5.12,-0.44,5.15,175.91,-2.56,0.37,-0.59,2.65,98.13,-3.29,5.12,-0.05,6.08,147.26,1.83,5.85,0.05,6.13,197.35,1.10,8.77,0.73,8.87,187.13,-5.85,9.87,-0.44,11.48,149.35,-5.12,6.21,-2.01,8.30,140.53,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:35.99,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-1.10,5.12,-0.34,5.24,167.91,-4.02,0.37,-0.39,4.06,95.19,-3.29,4.39,0.24,5.49,143.13,1.83,5.85,0.05,6.13,197.35,-0.00,8.77,0.59,8.79,180.00,-5.85,9.87,-0.44,11.48,149.35,-1.46,6.21,-1.52,6.56,166.76,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:36.52,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.73,5.12,-0.39,5.18,171.87,-4.02,-0.37,-0.29,4.05,84.81,-2.56,4.39,0.34,5.09,149.74,1.83,4.39,0.05,4.75,202.62,-0.00,8.77,0.59,8.79,180.00,-5.85,9.87,-0.44,11.48,149.35,-1.46,6.21,-1.52,6.56,166.76,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:37.04,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.73,5.12,-0.39,5.18,171.87,-2.19,-0.37,-0.44,2.27,80.54,-2.92,4.39,0.29,5.28,146.31,1.83,4.39,0.05,4.75,202.62,-0.00,8.77,0.59,8.79,180.00,-5.85,9.87,-0.44,11.48,149.35,-1.46,6.21,-1.52,6.56,166.76,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:37.57,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.73,5.12,-0.39,5.18,171.87,-2.74,1.10,-0.56,3.01,111.80,-2.92,4.39,0.29,5.28,146.31,1.83,4.20,0.07,4.58,203.50,-0.00,8.77,0.59,8.79,180.00,-5.85,9.87,-0.44,11.48,149.35,-3.11,6.21,-1.74,7.16,153.43,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:38.10,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-1.83,4.75,-0.20,5.09,158.96,-2.38,-0.37,-0.32,2.42,81.25,-2.56,4.39,0.34,5.09,149.74,2.92,4.20,0.22,5.13,214.82,-1.10,8.41,0.49,8.49,172.57,-5.85,9.87,-0.44,11.48,149.35,-3.11,6.21,-1.74,7.16,153.43,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:38.63,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-1.83,4.39,-0.15,4.75,157.38,-2.01,0.73,-0.42,2.18,109.98,-2.56,3.29,0.49,4.20,142.13,2.92,4.20,0.22,5.13,214.82,-1.10,9.50,0.34,9.57,173.42,-5.85,9.87,-0.44,11.48,149.35,-3.11,6.21,-1.74,7.16,153.43,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:39.15,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.19,4.39,-0.10,4.90,153.43,-2.19,-0.37,-0.15,2.23,80.54,-2.92,3.47,0.47,4.56,139.90,2.92,4.20,0.22,5.13,214.82,-1.64,8.41,0.42,8.58,168.93,-5.85,9.87,-0.44,11.48,149.35,-3.11,6.21,-1.74,7.16,153.43,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:39.68,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-1.46,4.75,-0.05,4.97,162.90,-2.38,-0.37,-0.12,2.41,81.25,-2.92,3.47,0.47,4.56,139.90,2.92,4.39,0.20,5.28,213.69,-1.64,8.41,0.42,8.58,168.93,-5.85,9.87,-0.44,11.48,149.35,-3.11,6.21,-1.74,7.16,153.43,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:40.21,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-1.83,4.75,-0.10,5.09,158.96,-2.38,0.73,-0.27,2.50,107.10,-2.92,4.57,0.32,5.43,147.38,2.92,5.12,0.10,5.89,209.74,-2.19,8.41,0.34,8.70,165.38,-5.85,9.87,-0.44,11.48,149.35,-3.11,6.21,-1.74,7.16,153.43,-1.46,-5.48,-3.18,6.51,14.93,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:40.73,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.55,4.75,-0.17,4.79,173.42,-2.38,0.37,-0.22,2.41,98.75,-3.66,3.47,0.56,5.07,133.53,2.92,5.12,0.10,5.89,209.74,-2.19,8.22,0.37,8.52,165.07,-5.85,9.87,-0.44,11.48,149.35,-3.11,6.21,-1.74,7.16,153.43,-1.46,0.73,-4.02,4.34,116.57,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:41.26,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.55,-0.37,-0.76,1.01,56.31,-2.38,0.37,-0.22,2.41,98.75,-3.66,6.21,0.59,7.23,149.53,2.92,4.57,0.17,5.43,212.62,-2.19,8.22,0.37,8.52,165.07,-5.85,9.87,-0.44,11.48,149.35,-4.75,6.21,-1.96,8.06,142.59,-1.46,0.73,-4.02,4.34,116.57,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:41.79,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.37,-0.37,-0.88,1.02,315.00,-1.83,0.37,-0.20,1.87,101.31,-4.02,7.49,0.71,8.53,151.78,2.92,4.57,0.17,5.43,212.62,-2.19,8.22,0.37,8.52,165.07,-5.85,9.87,-0.44,11.48,149.35,-4.02,6.21,-2.06,7.68,147.09,-1.46,0.73,-4.02,4.34,116.57,-4.75,4.39,-2.60,6.97,132.71
20210401_13:02:42.31,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,-0.37,-0.83,1.17,296.57,-2.19,0.73,-0.29,2.33,108.43,-4.39,8.41,0.78,9.51,152.45,2.92,4.57,0.17,5.43,212.62,-2.19,8.22,0.37,8.52,165.07,-5.85,9.87,-0.44,11.48,149.35,-4.02,6.21,-2.06,7.68,147.09,5.12,0.73,-3.13,6.05,261.87,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:42.84,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,-0.37,-0.83,1.17,296.57,-0.55,0.37,-0.47,0.81,123.69,-4.02,8.22,0.76,9.19,153.95,2.92,4.57,0.17,5.43,212.62,-2.19,8.04,0.39,8.34,164.74,-5.85,9.14,-0.34,10.85,147.38,-4.02,6.21,-2.06,7.68,147.09,5.12,0.73,-3.13,6.05,261.87,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:43.37,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,-0.37,-0.83,1.17,296.57,-0.18,0.73,-0.47,0.89,165.96,-4.02,8.22,0.76,9.19,153.95,1.64,5.85,-0.17,6.08,195.71,-2.19,8.04,0.39,8.34,164.74,-5.85,8.04,-0.20,9.95,143.97,-4.02,6.21,-2.06,7.68,147.09,5.12,0.73,-3.13,6.05,261.87,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:43.89,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,-0.00,-0.88,1.15,270.00,-0.18,0.37,-0.42,0.58,153.43,-4.02,8.59,0.71,9.51,154.92,0.37,5.85,-0.34,5.87,183.58,-2.19,8.77,0.29,9.05,165.96,-5.48,8.04,-0.24,9.74,145.71,-4.02,6.21,-2.06,7.68,147.09,5.12,0.73,-3.13,6.05,261.87,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:44.42,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,-0.00,-0.88,1.15,270.00,-0.18,0.37,-0.42,0.58,153.43,-3.66,8.59,0.76,9.37,156.95,0.37,5.85,-0.34,5.87,183.58,-2.19,9.50,0.20,9.76,167.01,-5.48,8.04,-0.24,9.74,145.71,-4.02,6.21,-2.06,7.68,147.09,5.12,0.73,-3.13,6.05,261.87,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:44.95,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,-0.37,-0.83,1.17,296.57,1.83,1.10,-0.78,2.27,239.04,-3.66,8.59,0.76,9.37,156.95,0.37,4.02,-0.10,4.04,185.19,-2.19,9.50,0.20,9.76,167.01,-5.48,9.14,-0.39,10.66,149.04,-4.02,6.21,-2.06,7.68,147.09,5.12,0.73,-3.13,6.05,261.87,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:45.48,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,-0.37,-0.83,1.17,296.57,0.18,0.73,-0.51,0.91,194.04,-4.02,8.59,0.71,9.51,154.92,0.37,4.02,-0.10,4.04,185.19,-2.19,9.50,0.20,9.76,167.01,-4.20,9.14,-0.56,10.07,155.30,-4.02,6.21,-2.06,7.68,147.09,5.12,0.73,-3.13,6.05,261.87,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:46.00,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,-0.37,-0.83,1.17,296.57,0.18,1.10,-0.56,1.25,189.46,-3.66,7.86,0.76,8.70,155.06,0.37,4.02,-0.10,4.04,185.19,-2.19,9.50,0.20,9.76,167.01,-4.20,9.14,-0.56,10.07,155.30,-4.02,6.21,-2.06,7.68,147.09,4.93,0.73,-3.16,5.90,261.57,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:46.53,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,1.46,-0.39,1.68,206.57,0.18,7.31,0.27,7.32,181.43,-3.66,8.77,0.88,9.54,157.38,0.37,5.48,-0.29,5.50,183.81,-2.19,9.50,0.20,9.76,167.01,-4.20,9.14,-0.56,10.07,155.30,-4.02,6.21,-2.06,7.68,147.09,4.93,0.73,-3.16,5.90,261.57,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:47.06,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.37,3.47,-0.37,3.51,186.01,-1.46,7.31,0.49,7.47,168.69,-3.29,8.77,0.93,9.42,159.44,0.37,4.02,-0.10,4.04,185.19,-2.19,8.41,0.34,8.70,165.38,-4.20,10.23,-0.71,11.09,157.67,-4.02,6.21,-2.06,7.68,147.09,4.93,0.73,-3.16,5.90,261.57,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:47.58,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,0.73,3.47,-0.32,3.56,191.89,-1.46,6.94,0.54,7.12,168.11,-2.38,8.77,0.91,9.13,164.85,0.37,4.02,-0.10,4.04,185.19,-2.19,8.41,0.34,8.70,165.38,-4.20,10.23,-0.71,11.09,157.67,-4.02,6.21,-2.06,7.68,147.09,4.75,0.73,-3.18,5.77,261.25,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:48.11,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,2.01,3.47,-0.44,4.04,210.07,-1.46,6.94,0.54,7.12,168.11,-1.83,8.77,0.83,9.00,168.23,0.37,4.02,-0.10,4.04,185.19,-2.19,8.41,0.34,8.70,165.38,-5.48,10.23,-0.54,11.62,151.82,-4.02,6.21,-2.06,7.68,147.09,4.75,0.73,-3.18,5.77,261.25,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:48.64,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,2.01,3.47,-0.44,4.04,210.07,-1.83,6.94,0.49,7.20,165.26,-1.83,8.77,0.83,9.00,168.23,0.37,3.66,-0.05,3.67,185.71,-2.19,8.41,0.34,8.70,165.38,-5.48,10.23,-0.54,11.62,151.82,-4.02,6.21,-2.06,7.68,147.09,4.75,0.73,-3.18,5.77,261.25,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:49.16,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-3.29,3.47,0.32,4.79,136.55,-1.83,6.94,0.49,7.20,165.26,-1.83,8.77,0.83,9.00,168.23,0.37,3.66,-0.05,3.67,185.71,-2.19,7.31,0.49,7.65,163.30,-5.30,10.23,-0.56,11.54,152.62,-4.02,6.21,-2.06,7.68,147.09,4.75,0.73,-3.18,5.77,261.25,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:49.69,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.74,3.47,0.24,4.43,141.71,-2.19,6.94,0.44,7.30,162.47,-1.83,8.77,0.83,9.00,168.23,0.37,3.29,0.00,3.31,186.34,-2.19,7.31,0.49,7.65,163.30,-5.30,10.23,-0.56,11.54,152.62,-4.02,6.21,-2.06,7.68,147.09,4.75,0.73,-3.18,5.77,261.25,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:50.22,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.74,3.47,0.24,4.43,141.71,-2.19,6.94,0.44,7.30,162.47,-2.19,8.77,0.78,9.08,165.96,0.37,3.29,0.00,3.31,186.34,-2.19,7.31,0.49,7.65,163.30,-5.30,9.50,-0.47,10.89,150.85,-4.02,6.21,-2.06,7.68,147.09,4.75,0.73,-3.18,5.77,261.25,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:50.75,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.19,2.74,0.27,3.52,141.34,-2.19,6.94,0.44,7.30,162.47,-2.19,5.85,0.39,6.26,159.44,0.37,3.29,0.00,3.31,186.34,-2.19,7.31,0.49,7.65,163.30,-7.68,9.50,-0.15,12.22,141.07,-5.48,6.21,-2.25,8.59,138.58,4.75,0.73,-3.18,5.77,261.25,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:51.27,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.19,3.11,0.22,3.81,144.78,-2.19,6.94,0.44,7.30,162.47,-2.19,5.85,0.39,6.26,159.44,0.37,3.29,0.00,3.31,186.34,-2.19,7.31,0.49,7.65,163.30,-7.68,9.14,-0.10,11.93,139.97,-5.48,6.21,-2.25,8.59,138.58,-1.83,0.73,-4.06,4.52,111.80,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:51.80,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.19,1.46,0.10,2.64,123.69,-2.56,6.94,0.39,7.41,159.78,-2.19,5.85,0.39,6.26,159.44,0.37,3.29,0.00,3.31,186.34,-2.19,7.31,0.49,7.65,163.30,-7.68,9.14,-0.10,11.93,139.97,-5.48,6.21,-2.25,8.59,138.58,1.64,0.73,-3.60,4.02,246.04,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:52.33,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.19,-0.73,-0.20,2.32,71.57,-2.92,6.94,0.34,7.54,157.17,-2.19,5.85,0.39,6.26,159.44,-1.46,4.93,-0.47,5.17,163.50,-2.19,10.23,0.10,10.47,167.91,-7.68,8.96,-0.07,11.80,139.40,-5.48,6.21,-2.25,8.59,138.58,1.64,0.73,-3.60,4.02,246.04,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:52.85,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.19,-0.73,-0.20,2.32,71.57,-2.92,6.94,0.34,7.54,157.17,-2.19,5.85,0.39,6.26,159.44,-1.46,4.93,-0.47,5.17,163.50,-2.19,10.23,0.10,10.47,167.91,-6.21,8.96,-0.27,10.90,145.24,-5.48,6.21,-2.25,8.59,138.58,1.64,0.73,-3.60,4.02,246.04,6.58,4.39,-1.08,7.98,236.31
20210401_13:02:53.38,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.19,-0.73,-0.20,2.32,71.57,-2.92,6.94,0.34,7.54,157.17,-2.19,7.86,0.27,8.16,164.41,-1.46,4.93,-0.47,5.17,163.50,-2.19,10.23,0.10,10.47,167.91,-4.75,8.96,-0.47,10.15,152.05,-5.48,6.21,-2.25,8.59,138.58,1.64,0.73,-3.60,4.02,246.04,6.58,9.87,-0.34,11.87,213.69
20210401_13:02:53.91,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-2.19,-0.73,-0.20,2.32,71.57,-2.92,7.31,0.29,7.88,158.20,-2.19,5.67,0.56,6.10,158.84,-1.46,4.02,-0.34,4.29,160.02,-2.19,10.23,0.10,10.47,167.91,-4.75,9.14,-0.49,10.31,152.53,-5.48,6.21,-2.25,8.59,138.58,-4.20,0.73,-2.82,5.11,99.87,6.58,9.87,-0.34,11.87,213.69
20210401_13:02:54.43,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-1.83,-0.73,-0.24,1.98,68.20,-2.92,7.31,0.29,7.88,158.20,-2.19,7.86,0.27,8.16,164.41,-1.46,4.02,-0.34,4.29,160.02,-2.19,10.23,0.10,10.47,167.91,-4.75,9.14,-0.49,10.31,152.53,-2.38,6.21,-1.84,6.90,159.08,-4.20,0.73,-2.82,5.11,99.87,6.58,9.87,-0.34,11.87,213.69
20210401_13:02:54.96,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.37,2.01,-0.07,2.04,169.70,-2.56,7.31,0.34,7.75,160.71,-2.19,6.76,0.42,7.12,162.03,-0.73,4.02,-0.24,4.09,169.70,-2.19,10.23,0.10,10.47,167.91,-4.02,9.14,-0.39,9.99,156.25,-2.38,6.21,-1.84,6.90,159.08,-4.20,0.73,-2.82,5.11,99.87,5.85,9.87,-0.24,11.47,210.65
20210401_13:02:55.49,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.37,2.01,-0.07,2.04,169.70,-2.56,6.94,0.39,7.41,159.78,-1.83,7.86,0.32,8.07,166.91,-4.02,4.02,0.20,5.69,135.00,-2.19,14.62,0.69,14.80,171.47,-4.75,9.14,-0.49,10.31,152.53,-2.38,6.21,-1.84,6.90,159.08,-4.20,0.73,-2.82,5.11,99.87,-1.83,7.68,-1.57,8.04,166.61
20210401_13:02:56.01,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.00,2.38,0.02,2.38,180.00,-2.56,6.94,0.39,7.41,159.78,-1.83,8.41,0.39,8.61,167.74,-4.02,4.02,0.20,5.69,135.00,-6.21,14.62,1.22,15.93,156.97,-4.75,9.14,-0.49,10.31,152.53,0.73,6.21,-1.42,6.42,186.71,-4.20,0.73,-2.82,5.11,99.87,-1.83,7.68,-1.57,8.04,166.61
20210401_13:02:56.54,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.37,2.01,0.02,2.04,169.70,-2.19,7.31,0.39,7.64,163.30,-1.83,8.41,0.39,8.61,167.74,-4.02,4.02,0.20,5.69,135.00,-6.21,14.62,1.22,15.93,156.97,-4.75,9.14,-0.49,10.31,152.53,0.73,6.21,-1.42,6.42,186.71,-0.73,0.73,-2.35,2.57,135.00,-1.83,7.68,-1.57,8.04,166.61
20210401_13:02:57.07,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.37,5.12,0.34,5.14,175.91,-1.83,7.31,0.44,7.55,165.96,-1.83,8.41,0.39,8.61,167.74,-4.02,3.84,0.22,5.56,133.67,-6.94,14.62,1.13,16.23,154.59,-4.75,9.14,-0.49,10.31,152.53,0.73,6.21,-1.42,6.42,186.71,-0.73,0.73,-2.35,2.57,135.00,-1.83,7.68,-1.57,8.04,166.61
20210401_13:02:57.60,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.73,5.12,0.29,5.18,171.87,-1.83,6.94,0.49,7.20,165.26,-3.29,8.41,0.49,9.04,158.63,-3.29,3.84,0.32,5.06,139.40,-6.94,13.16,1.32,14.94,152.18,-6.21,9.14,-0.69,11.07,145.78,0.73,6.21,-1.42,6.42,186.71,-0.73,0.73,-2.35,2.57,135.00,-1.83,7.68,-1.57,8.04,166.61
20210401_13:02:58.12,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.73,5.85,0.20,5.90,172.87,-1.83,6.94,0.49,7.20,165.26,-3.29,8.41,0.49,9.04,158.63,-3.29,3.84,0.32,5.06,139.40,-7.68,13.16,1.22,15.28,149.74,-6.21,9.14,-0.69,11.07,145.78,0.73,6.21,-1.42,6.42,186.71,-0.73,0.73,-2.35,2.57,135.00,-1.83,7.68,-1.57,8.04,166.61
20210401_13:02:58.65,99.9,99.9,999.9,001,1.10,-2.56,-0.69,2.87,336.80,-0.73,5.85,0.20,5.90,172.87,-4.39,7.31,0.78,8.56,149.04,-3.29,8.77,0.44,9.38,159.44,-3.29,3.84,0.32,5.06,139.40,-7.68,14.26,1.08,16.23,151.70,-8.04,9.14,-0.44,12.18,138.65,0.73,6.21,-1.42,6.42,186.71,-0.73,0.73,-2.35,2.57,135.00,-1.83,5.48,-1.86,6.07,161.57
